donor_id,recency_days,typical_interval_hidden,frequency_365,time_months,days_until_eligible,overdue_days,days_to_next_donation,y_donate_30d
2262,334,216,1.7,18,0,118,,0
3111,39,56,6.5,49,17,0,,0
3368,348,306,1.2,53,0,42,25.0,1
4587,53,79,4.6,51,3,0,2.0,1
2843,53,63,5.8,10,3,0,42.0,0
1628,42,56,6.5,1,14,0,7.0,1
3975,11,56,6.5,28,45,0,,0
2588,101,173,2.1,33,0,0,79.0,0
4609,87,95,3.8,39,0,0,6.0,1
1611,3,56,6.5,59,53,0,,0
2742,85,56,6.5,18,0,29,27.0,1
3978,3,68,5.4,43,53,0,,0
3778,181,342,1.1,45,0,0,133.0,0
2549,84,73,5.0,9,0,11,16.0,1
4489,44,56,6.5,28,12,0,29.0,1
1571,1,73,5.0,23,55,0,66.0,0
2688,39,72,5.1,26,17,0,18.0,1
3613,60,56,6.5,49,0,4,24.0,1
3814,110,86,4.2,43,0,24,20.0,1
3458,85,74,4.9,33,0,11,10.0,1
1020,216,157,2.3,20,0,59,9.0,1
3991,210,395,0.9,16,0,0,,0
1546,58,221,1.7,19,0,0,,0
4763,48,72,5.1,32,8,0,39.0,0
1453,17,56,6.5,54,39,0,,0
2506,192,705,0.5,11,0,0,515.0,0
2177,107,94,3.9,46,0,13,2.0,1
2014,83,91,4.0,44,0,0,,0
4726,28,88,4.1,40,28,0,42.0,0
3052,38,105,3.5,47,18,0,67.0,0
3009,66,80,4.6,26,0,0,,0
3720,25,56,6.5,55,31,0,43.0,0
3968,2,58,6.3,1,54,0,41.0,0
3680,33,87,4.2,38,23,0,76.0,0
4792,43,58,6.3,12,13,0,,0
1947,63,56,6.5,57,0,7,8.0,1
3731,158,98,3.7,9,0,60,15.0,1
1787,55,73,5.0,50,1,0,8.0,1
1745,171,299,1.2,8,0,0,120.0,0
1311,65,56,6.5,59,0,9,28.0,1
2345,89,215,1.7,31,0,0,134.0,0
3678,130,243,1.5,20,0,0,133.0,0
1519,26,56,6.5,19,30,0,,0
3898,26,68,5.4,32,30,0,,0
1063,83,66,5.5,55,0,17,6.0,1
2692,35,56,6.5,5,21,0,38.0,0
4503,16,56,6.5,31,40,0,21.0,1
4961,15,56,6.5,22,41,0,,0
4730,218,365,1.0,20,0,0,154.0,0
3696,229,190,1.9,57,0,39,,0
3631,178,248,1.5,12,0,0,77.0,0
2392,23,160,2.3,19,33,0,131.0,0
1014,32,56,6.5,37,24,0,28.0,1
4553,58,59,6.2,2,0,0,17.0,1
2347,214,133,2.7,4,0,81,27.0,1
2342,117,56,6.5,30,0,61,14.0,1
3138,55,159,2.3,23,1,0,121.0,0
3981,4,74,4.9,58,52,0,66.0,0
2326,16,66,5.5,21,40,0,32.0,0
4340,148,158,2.3,54,0,0,31.0,0
2503,145,128,2.9,59,0,17,20.0,1
4170,39,67,5.4,5,17,0,25.0,1
3035,237,227,1.6,7,0,10,9.0,1
2391,65,56,6.5,12,0,9,,0
2325,29,147,2.5,41,27,0,130.0,0
3851,145,144,2.5,11,0,1,20.0,1
3057,43,70,5.2,46,13,0,43.0,0
2462,34,116,3.1,14,22,0,,0
4606,1,56,6.5,39,55,0,46.0,0
3326,238,188,1.9,3,0,50,20.0,1
4139,76,77,4.7,23,0,0,33.0,0
1132,7,59,6.2,3,49,0,55.0,0
1515,37,208,1.8,36,19,0,173.0,0
1413,41,56,6.5,54,15,0,15.0,1
4176,81,56,6.5,39,0,25,,0
1224,88,56,6.5,24,0,32,,0
2263,48,146,2.5,41,8,0,108.0,0
4815,83,56,6.5,33,0,27,,0
1908,239,366,1.0,32,0,0,134.0,0
2141,73,56,6.5,30,0,17,,0
4601,290,349,1.0,36,0,0,44.0,0
1415,46,106,3.4,3,10,0,53.0,0
1416,147,83,4.4,6,0,64,28.0,1
3873,8,58,6.3,32,48,0,65.0,0
3685,60,123,3.0,6,0,0,,0
4901,29,87,4.2,56,27,0,75.0,0
2734,193,217,1.7,43,0,0,,0
4981,44,98,3.7,4,12,0,45.0,0
2639,31,101,3.6,4,25,0,64.0,0
3159,43,67,5.4,13,13,0,34.0,0
2037,55,86,4.2,49,1,0,26.0,1
4849,69,115,3.2,59,0,0,36.0,0
2640,42,56,6.5,43,14,0,,0
2978,6,56,6.5,3,50,0,78.0,0
4571,75,163,2.2,35,0,0,,0
2830,90,103,3.5,44,0,0,24.0,1
4300,111,77,4.7,47,0,34,,0
4757,80,91,4.0,16,0,0,28.0,1
2937,56,118,3.1,24,0,0,89.0,0
1402,4,58,6.3,40,52,0,92.0,0
3023,18,56,6.5,24,38,0,,0
3025,125,105,3.5,57,0,20,,0
1106,54,56,6.5,46,2,0,12.0,1
4876,120,124,2.9,24,0,0,2.0,1
4310,25,56,6.5,38,31,0,,0
2026,53,205,1.8,5,3,0,158.0,0
4831,48,131,2.8,52,8,0,97.0,0
3998,159,110,3.3,19,0,49,19.0,1
1646,213,197,1.9,7,0,16,,0
1326,346,341,1.1,30,0,5,2.0,1
3804,248,202,1.8,25,0,46,16.0,1
4635,29,56,6.5,1,27,0,,0
1437,12,56,6.5,2,44,0,65.0,0
2061,3,56,6.5,8,53,0,,0
1574,87,91,4.0,4,0,0,,0
3037,28,136,2.7,56,28,0,110.0,0
3879,16,56,6.5,47,40,0,35.0,0
2399,48,104,3.5,32,8,0,,0
1005,25,56,6.5,46,31,0,41.0,0
4785,23,56,6.5,38,33,0,44.0,0
1639,29,56,6.5,49,27,0,3.0,1
1307,24,56,6.5,6,32,0,35.0,0
4705,65,56,6.5,44,0,9,1.0,1
4193,34,56,6.5,49,22,0,33.0,0
3219,80,209,1.7,40,0,0,128.0,0
2443,62,56,6.5,33,0,6,7.0,1
1932,33,730,0.5,37,23,0,680.0,0
2343,17,133,2.7,10,39,0,,0
4318,91,104,3.5,54,0,0,,0
1943,56,56,6.5,24,0,0,2.0,1
4866,191,157,2.3,36,0,34,25.0,1
4692,36,56,6.5,3,20,0,40.0,0
2216,134,99,3.7,47,0,35,24.0,1
2920,903,697,0.5,37,0,206,9.0,1
1431,65,83,4.4,27,0,0,9.0,1
4924,83,225,1.6,24,0,0,125.0,0
1164,18,56,6.5,16,38,0,,0
4322,59,87,4.2,47,0,0,26.0,1
2371,67,371,1.0,32,0,0,310.0,0
3096,10,56,6.5,56,46,0,52.0,0
4382,285,383,1.0,53,0,0,123.0,0
2062,45,158,2.3,16,11,0,104.0,0
3211,49,57,6.4,9,7,0,19.0,1
2217,124,149,2.4,16,0,0,10.0,1
2473,52,195,1.9,50,4,0,147.0,0
4139,180,148,2.5,16,0,32,,0
4841,86,56,6.5,4,0,30,9.0,1
3880,92,56,6.5,49,0,36,11.0,1
4056,71,73,5.0,11,0,0,,0
2639,38,84,4.3,24,18,0,38.0,0
1273,34,147,2.5,47,22,0,,0
3728,144,103,3.5,31,0,41,7.0,1
1865,1,56,6.5,50,55,0,59.0,0
4802,20,122,3.0,24,36,0,100.0,0
4194,210,146,2.5,56,0,64,18.0,1
1739,162,140,2.6,24,0,22,18.0,1
3550,11,213,1.7,59,45,0,,0
2190,8,175,2.1,54,48,0,175.0,0
4737,200,129,2.8,24,0,71,,0
2482,53,85,4.3,36,3,0,,0
3663,44,56,6.5,32,12,0,9.0,1
2538,158,126,2.9,15,0,32,17.0,1
1688,92,106,3.4,22,0,0,26.0,1
2051,51,111,3.3,59,5,0,,0
3191,33,56,6.5,34,23,0,40.0,0
1482,26,56,6.5,39,30,0,,0
2146,6,209,1.7,12,50,0,,0
3163,134,87,4.2,17,0,47,14.0,1
3069,192,155,2.4,41,0,37,18.0,1
3383,64,92,4.0,42,0,0,44.0,0
4680,14,92,4.0,2,42,0,,0
1332,6,190,1.9,39,50,0,169.0,0
4120,37,59,6.2,54,19,0,22.0,1
2532,4,97,3.8,50,52,0,,0
3331,34,62,5.9,6,22,0,,0
4307,42,63,5.8,51,14,0,,0
2423,78,70,5.2,31,0,8,30.0,1
1063,118,107,3.4,49,0,11,4.0,1
2211,30,61,6.0,25,26,0,49.0,0
4265,23,245,1.5,55,33,0,222.0,0
4097,36,56,6.5,57,20,0,,0
2193,81,77,4.7,28,0,4,25.0,1
3011,94,63,5.8,45,0,31,,0
2410,351,286,1.3,26,0,65,13.0,1
2643,154,105,3.5,4,0,49,14.0,1
3324,92,205,1.8,29,0,0,108.0,0
2823,15,56,6.5,15,41,0,25.0,1
4064,139,111,3.3,55,0,28,12.0,1
4781,75,183,2.0,34,0,0,,0
1196,32,96,3.8,33,24,0,,0
1023,103,211,1.7,16,0,0,109.0,0
4326,87,59,6.2,40,0,28,,0
1576,109,277,1.3,39,0,0,,0
1790,316,566,0.6,5,0,0,,0
1591,65,67,5.4,58,0,0,7.0,1
3055,89,63,5.8,52,0,26,28.0,1
1556,99,287,1.3,34,0,0,,0
3520,486,318,1.1,22,0,168,7.0,1
1365,58,59,6.2,37,0,0,27.0,1
2674,11,64,5.7,10,45,0,,0
2592,30,71,5.1,57,26,0,60.0,0
2035,61,56,6.5,31,0,5,8.0,1
4143,29,56,6.5,58,27,0,11.0,1
3953,3,56,6.5,14,53,0,46.0,0
1062,78,56,6.5,34,0,22,,0
2186,77,87,4.2,53,0,0,,0
3597,105,108,3.4,19,0,0,5.0,1
4348,293,311,1.2,37,0,0,41.0,0
2586,38,56,6.5,21,18,0,,0
1913,267,197,1.9,37,0,70,,0
3449,45,75,4.9,24,11,0,23.0,1
4577,105,86,4.2,32,0,19,17.0,1
4961,62,154,2.4,30,0,0,,0
1665,74,56,6.5,37,0,18,17.0,1
4603,107,122,3.0,38,0,0,14.0,1
1792,39,102,3.6,17,17,0,56.0,0
2502,31,133,2.7,46,25,0,,0
4281,2,113,3.2,36,54,0,,0
3511,483,641,0.6,31,0,0,,0
3292,50,56,6.5,50,6,0,23.0,1
3476,5,58,6.3,50,51,0,28.0,1
4319,40,56,6.5,43,16,0,,0
1953,62,57,6.4,17,0,5,25.0,1
3026,32,56,6.5,14,24,0,20.0,1
3833,257,233,1.6,6,0,24,10.0,1
1047,391,280,1.3,30,0,111,6.0,1
3061,70,57,6.4,19,0,13,21.0,1
3438,55,56,6.5,50,1,0,2.0,1
4835,46,131,2.8,27,10,0,77.0,0
3725,9,57,6.4,40,47,0,53.0,0
4184,15,149,2.4,37,41,0,126.0,0
2087,99,105,3.5,31,0,0,19.0,1
2308,46,56,6.5,16,10,0,4.0,1
2110,279,310,1.2,13,0,0,39.0,0
1494,145,378,1.0,15,0,0,236.0,0
3793,67,56,6.5,26,0,11,,0
1248,14,66,5.5,59,42,0,49.0,0
2648,131,113,3.2,29,0,18,,0
4297,1,117,3.1,1,55,0,119.0,0
4254,76,152,2.4,33,0,0,76.0,0
1080,144,449,0.8,34,0,0,,0
2964,14,78,4.7,51,42,0,58.0,0
4858,39,56,6.5,34,17,0,27.0,1
3433,5,56,6.5,48,51,0,,0
4164,65,56,6.5,34,0,9,6.0,1
2729,111,87,4.2,21,0,24,28.0,1
3513,303,378,1.0,7,0,0,79.0,0
1486,89,59,6.2,1,0,30,23.0,1
3153,36,107,3.4,1,20,0,71.0,0
4683,110,88,4.1,18,0,22,2.0,1
3083,84,232,1.6,32,0,0,,0
1695,891,679,0.5,31,0,212,13.0,1
3196,7,58,6.3,18,49,0,49.0,0
4808,21,60,6.1,16,35,0,16.0,1
1574,270,207,1.8,1,0,63,,0
1385,135,155,2.4,44,0,0,11.0,1
4454,416,394,0.9,11,0,22,13.0,1
3249,180,143,2.6,30,0,37,16.0,1
3702,16,67,5.4,41,40,0,40.0,0
3493,10,144,2.5,28,46,0,120.0,0
2291,239,218,1.7,26,0,21,26.0,1
1258,79,173,2.1,23,0,0,67.0,0
1253,139,135,2.7,10,0,4,9.0,1
4971,144,211,1.7,11,0,0,74.0,0
2288,120,229,1.6,55,0,0,107.0,0
1429,70,271,1.3,45,0,0,225.0,0
2577,46,151,2.4,44,10,0,,0
1713,81,78,4.7,6,0,3,,0
4102,55,101,3.6,29,1,0,,0
2188,37,236,1.5,22,19,0,,0
1778,5,56,6.5,14,51,0,51.0,0
4772,60,120,3.0,6,0,0,,0
1282,44,65,5.6,44,12,0,21.0,1
1941,55,92,4.0,50,1,0,49.0,0
1069,320,250,1.5,58,0,70,25.0,1
2258,63,104,3.5,55,0,0,57.0,0
4165,89,93,3.9,20,0,0,,0
3346,32,56,6.5,11,24,0,25.0,1
3018,259,163,2.2,2,0,96,,0
3860,93,150,2.4,44,0,0,41.0,0
2937,103,508,0.7,25,0,0,432.0,0
1817,67,70,5.2,15,0,0,4.0,1
4333,145,107,3.4,55,0,38,18.0,1
3046,11,109,3.3,38,45,0,,0
3188,181,317,1.2,5,0,0,112.0,0
2253,5,83,4.4,15,51,0,,0
1779,153,112,3.3,26,0,41,2.0,1
4334,19,146,2.5,11,37,0,108.0,0
3701,12,104,3.5,47,44,0,95.0,0
2736,3,62,5.9,51,53,0,49.0,0
2122,24,105,3.5,33,32,0,,0
1302,224,212,1.7,37,0,12,11.0,1
4334,1,56,6.5,36,55,0,,0
1550,124,100,3.6,41,0,24,,0
2719,21,56,6.5,38,35,0,,0
1212,232,234,1.6,55,0,0,,0
1402,18,56,6.5,11,38,0,44.0,0
2658,26,57,6.4,35,30,0,,0
4354,22,121,3.0,55,34,0,94.0,0
4132,163,314,1.2,57,0,0,,0
4649,82,85,4.3,9,0,0,18.0,1
1819,11,57,6.4,11,45,0,52.0,0
2019,186,405,0.9,41,0,0,206.0,0
3487,74,56,6.5,33,0,18,,0
1909,80,56,6.5,45,0,24,10.0,1
1356,14,127,2.9,33,42,0,115.0,0
2824,72,60,6.1,27,0,12,15.0,1
1107,42,56,6.5,18,14,0,26.0,1
3187,242,158,2.3,11,0,84,,0
3290,52,109,3.3,47,4,0,,0
4412,81,57,6.4,30,0,24,9.0,1
1605,15,56,6.5,16,41,0,41.0,0
3389,65,180,2.0,56,0,0,,0
2857,154,151,2.4,24,0,3,18.0,1
4036,106,83,4.4,1,0,23,,0
2687,333,394,0.9,11,0,0,44.0,0
3271,2,56,6.5,6,54,0,62.0,0
2196,11,56,6.5,12,45,0,64.0,0
1715,101,56,6.5,26,0,45,,0
3806,98,86,4.2,19,0,12,15.0,1
2206,5,109,3.3,1,51,0,,0
4070,54,74,4.9,53,2,0,29.0,1
2914,101,119,3.1,34,0,0,12.0,1
2478,60,56,6.5,54,0,4,,0
4636,5,285,1.3,20,51,0,,0
1961,145,84,4.3,12,0,61,24.0,1
1871,247,220,1.7,24,0,27,21.0,1
4858,39,118,3.1,32,17,0,94.0,0
1690,125,129,2.8,33,0,0,4.0,1
4921,127,141,2.6,39,0,0,19.0,1
2121,156,128,2.9,10,0,28,20.0,1
2661,121,150,2.4,22,0,0,,0
2217,30,260,1.4,48,26,0,193.0,0
1556,141,105,3.5,47,0,36,,0
1383,3,158,2.3,41,53,0,,0
4429,55,83,4.4,14,1,0,39.0,0
1423,321,284,1.3,4,0,37,1.0,1
2746,18,56,6.5,29,38,0,45.0,0
1389,59,380,1.0,6,0,0,316.0,0
3994,30,87,4.2,47,26,0,31.0,0
4752,18,56,6.5,55,38,0,,0
3990,160,99,3.7,40,0,61,24.0,1
2168,14,56,6.5,42,42,0,24.0,1
1918,22,176,2.1,39,34,0,154.0,0
3599,20,56,6.5,55,36,0,49.0,0
4912,30,62,5.9,54,26,0,25.0,1
4581,5,56,6.5,54,51,0,50.0,0
1420,20,62,5.9,49,36,0,40.0,0
2893,83,56,6.5,25,0,27,22.0,1
4156,10,56,6.5,45,46,0,66.0,0
1697,157,165,2.2,8,0,0,21.0,1
3964,87,168,2.2,57,0,0,,0
3970,123,126,2.9,11,0,0,11.0,1
1906,58,56,6.5,1,0,2,,0
4622,28,86,4.2,6,28,0,57.0,0
2757,6,89,4.1,38,50,0,,0
4774,89,56,6.5,28,0,33,13.0,1
4099,334,299,1.2,32,0,35,8.0,1
1851,169,181,2.0,9,0,0,,0
3222,15,75,4.9,34,41,0,,0
4308,4,91,4.0,49,52,0,79.0,0
1558,71,106,3.4,2,0,0,62.0,0
4181,23,56,6.5,22,33,0,24.0,1
1485,53,73,5.0,39,3,0,35.0,0
4459,2,56,6.5,23,54,0,,0
4260,49,56,6.5,51,7,0,,0
4345,10,71,5.1,52,46,0,,0
2713,121,379,1.0,3,0,0,,0
4579,86,150,2.4,43,0,0,64.0,0
3652,76,57,6.4,45,0,19,8.0,1
4674,9,142,2.6,16,47,0,126.0,0
3292,296,275,1.3,41,0,21,12.0,1
3560,201,188,1.9,30,0,13,6.0,1
3082,139,94,3.9,19,0,45,21.0,1
3308,54,56,6.5,44,2,0,6.0,1
3039,238,157,2.3,26,0,81,28.0,1
4699,112,123,3.0,16,0,0,15.0,1
4333,264,184,2.0,22,0,80,3.0,1
4131,51,149,2.4,6,5,0,105.0,0
1099,230,208,1.8,37,0,22,,0
2668,11,58,6.3,5,45,0,,0
4307,162,258,1.4,43,0,0,123.0,0
1671,140,105,3.5,14,0,35,16.0,1
2958,176,473,0.8,24,0,0,,0
4326,42,56,6.5,14,14,0,28.0,1
1748,339,360,1.0,9,0,0,23.0,1
3654,93,105,3.5,40,0,0,14.0,1
3087,17,56,6.5,56,39,0,58.0,0
4308,92,61,6.0,11,0,31,7.0,1
2259,1,69,5.3,10,55,0,73.0,0
1809,67,126,2.9,31,0,0,49.0,0
1073,132,136,2.7,51,0,0,,0
3782,44,56,6.5,54,12,0,18.0,1
3951,88,88,4.1,25,0,0,,0
1858,543,499,0.7,53,0,44,20.0,1
3076,156,358,1.0,20,0,0,227.0,0
2467,166,127,2.9,31,0,39,16.0,1
3893,76,92,4.0,57,0,0,,0
4094,50,99,3.7,16,6,0,,0
1515,81,147,2.5,37,0,0,55.0,0
3291,53,56,6.5,6,3,0,5.0,1
1545,55,73,5.0,43,1,0,,0
1616,11,56,6.5,59,45,0,23.0,1
4749,93,123,3.0,11,0,0,,0
2852,89,151,2.4,48,0,0,,0
1026,49,61,6.0,55,7,0,10.0,1
2106,146,317,1.2,40,0,0,159.0,0
1158,52,56,6.5,19,4,0,8.0,1
4970,43,56,6.5,1,13,0,5.0,1
2500,83,107,3.4,58,0,0,6.0,1
2868,79,208,1.8,27,0,0,145.0,0
1666,155,346,1.1,21,0,0,190.0,0
4242,87,62,5.9,41,0,25,10.0,1
4003,330,213,1.7,14,0,117,,0
4679,15,87,4.2,57,41,0,54.0,0
4885,35,78,4.7,20,21,0,22.0,1
4824,27,182,2.0,35,29,0,167.0,0
3852,39,151,2.4,37,17,0,,0
1632,32,56,6.5,31,24,0,,0
3242,9,293,1.2,2,47,0,,0
4302,50,271,1.3,18,6,0,232.0,0
1645,34,56,6.5,54,22,0,,0
4642,155,123,3.0,21,0,32,15.0,1
2154,189,133,2.7,25,0,56,29.0,1
2018,108,110,3.3,13,0,0,10.0,1
3547,65,57,6.4,36,0,8,9.0,1
1460,26,56,6.5,17,30,0,24.0,1
1906,32,88,4.1,46,24,0,,0
3074,153,230,1.6,12,0,0,58.0,0
3292,173,139,2.6,42,0,34,24.0,1
1129,3,66,5.5,22,53,0,,0
2343,136,166,2.2,24,0,0,31.0,0
4303,123,56,6.5,15,0,67,6.0,1
2195,70,225,1.6,7,0,0,139.0,0
2611,54,56,6.5,3,2,0,5.0,1
3614,52,67,5.4,20,4,0,16.0,1
4310,46,56,6.5,43,10,0,14.0,1
4704,58,56,6.5,26,0,2,19.0,1
2355,177,227,1.6,45,0,0,42.0,0
4478,27,61,6.0,28,29,0,54.0,0
2727,67,118,3.1,53,0,0,,0
2976,99,86,4.2,35,0,13,18.0,1
3569,78,131,2.8,45,0,0,44.0,0
2012,13,95,3.8,40,43,0,,0
3338,29,56,6.5,9,27,0,18.0,1
3693,58,199,1.8,7,0,0,148.0,0
2624,34,60,6.1,40,22,0,,0
4038,3,56,6.5,14,53,0,55.0,0
1766,83,63,5.8,18,0,20,1.0,1
3229,340,299,1.2,10,0,41,11.0,1
1733,23,177,2.1,35,33,0,150.0,0
2403,52,68,5.4,48,4,0,,0
4790,39,68,5.4,15,17,0,28.0,1
2005,43,69,5.3,45,13,0,20.0,1
3882,473,474,0.8,4,0,0,,0
1081,88,122,3.0,48,0,0,,0
1631,12,126,2.9,58,44,0,,0
4895,174,205,1.8,50,0,0,31.0,0
4408,103,108,3.4,19,0,0,9.0,1
1059,25,73,5.0,56,31,0,66.0,0
1781,53,76,4.8,48,3,0,19.0,1
4757,93,85,4.3,58,0,8,18.0,1
1783,95,87,4.2,28,0,8,,0
4442,259,161,2.3,44,0,98,15.0,1
4354,35,93,3.9,23,21,0,66.0,0
2770,93,161,2.3,22,0,0,70.0,0
1420,131,84,4.3,22,0,47,5.0,1
4040,66,95,3.8,34,0,0,18.0,1
4132,25,56,6.5,40,31,0,30.0,1
4957,18,187,2.0,11,38,0,182.0,0
4475,72,118,3.1,44,0,0,54.0,0
1792,282,200,1.8,38,0,82,23.0,1
4249,5,56,6.5,48,51,0,53.0,0
3617,130,478,0.8,31,0,0,339.0,0
1589,43,80,4.6,27,13,0,26.0,1
3468,197,218,1.7,5,0,0,43.0,0
3180,21,56,6.5,42,35,0,,0
3869,8,146,2.5,29,48,0,143.0,0
2828,57,56,6.5,5,0,1,5.0,1
2353,37,56,6.5,18,19,0,42.0,0
4081,346,416,0.9,29,0,0,61.0,0
2288,102,77,4.7,2,0,25,,0
4917,130,107,3.4,14,0,23,5.0,1
4360,163,180,2.0,23,0,0,19.0,1
2431,143,133,2.7,59,0,10,3.0,1
2093,17,101,3.6,53,39,0,,0
2530,80,120,3.0,29,0,0,49.0,0
4128,896,615,0.6,39,0,281,24.0,1
1537,70,85,4.3,8,0,0,19.0,1
3726,3,105,3.5,4,53,0,115.0,0
1171,239,208,1.8,37,0,31,,0
3367,43,217,1.7,32,13,0,,0
2518,312,232,1.6,49,0,80,6.0,1
3479,169,150,2.4,38,0,19,11.0,1
4266,66,56,6.5,29,0,10,6.0,1
4119,250,332,1.1,29,0,0,88.0,0
4623,55,56,6.5,1,1,0,14.0,1
1173,89,114,3.2,3,0,0,42.0,0
3399,37,56,6.5,42,19,0,28.0,1
4033,107,85,4.3,45,0,22,7.0,1
2794,130,117,3.1,19,0,13,,0
1397,56,116,3.1,14,0,0,77.0,0
1764,78,126,2.9,32,0,0,42.0,0
3770,29,327,1.1,23,27,0,305.0,0
3307,80,129,2.8,43,0,0,,0
2790,33,74,4.9,26,23,0,,0
1651,93,194,1.9,18,0,0,,0
4042,194,233,1.6,43,0,0,31.0,0
4582,8,56,6.5,15,48,0,8.0,1
1373,9,145,2.5,25,47,0,124.0,0
2786,151,157,2.3,36,0,0,10.0,1
2942,46,70,5.2,43,10,0,21.0,1
4311,62,270,1.4,38,0,0,224.0,0
3690,82,79,4.6,22,0,3,,0
2026,88,99,3.7,18,0,0,11.0,1
1636,93,78,4.7,12,0,15,7.0,1
4814,128,91,4.0,58,0,37,,0
1297,13,56,6.5,27,43,0,,0
2272,32,56,6.5,48,24,0,16.0,1
3511,330,322,1.1,20,0,8,12.0,1
1972,25,56,6.5,16,31,0,,0
4218,39,56,6.5,50,17,0,26.0,1
3203,8,56,6.5,58,48,0,33.0,0
2317,28,56,6.5,46,28,0,,0
1116,52,56,6.5,49,4,0,7.0,1
2527,406,334,1.1,15,0,72,26.0,1
4720,259,201,1.8,10,0,58,14.0,1
4767,85,56,6.5,39,0,29,,0
3157,530,545,0.7,5,0,0,,0
1912,230,197,1.9,43,0,33,6.0,1
4718,54,69,5.3,53,2,0,26.0,1
4527,81,56,6.5,35,0,25,,0
3660,594,562,0.6,17,0,32,,0
4699,79,56,6.5,51,0,23,8.0,1
4190,73,56,6.5,41,0,17,21.0,1
1715,219,203,1.8,30,0,16,,0
1053,547,633,0.6,4,0,0,100.0,0
3587,253,272,1.3,47,0,0,,0
2407,72,141,2.6,53,0,0,48.0,0
4521,66,144,2.5,22,0,0,92.0,0
1239,81,178,2.1,31,0,0,88.0,0
3303,233,165,2.2,29,0,68,9.0,1
2179,27,112,3.3,41,29,0,83.0,0
1024,170,97,3.8,53,0,73,22.0,1
3301,101,85,4.3,16,0,16,,0
2882,53,56,6.5,55,3,0,4.0,1
3146,40,71,5.1,25,16,0,35.0,0
1718,14,56,6.5,17,42,0,10.0,1
3736,89,83,4.4,18,0,6,,0
3991,56,56,6.5,37,0,0,18.0,1
3427,24,56,6.5,37,32,0,7.0,1
4298,64,103,3.5,29,0,0,,0
3990,33,274,1.3,41,23,0,240.0,0
1573,196,187,2.0,27,0,9,29.0,1
1416,64,56,6.5,31,0,8,12.0,1
1491,4,56,6.5,23,52,0,,0
1169,235,191,1.9,42,0,44,6.0,1
1598,15,56,6.5,25,41,0,49.0,0
3586,112,75,4.9,59,0,37,10.0,1
3277,16,139,2.6,55,40,0,99.0,0
4963,49,56,6.5,22,7,0,14.0,1
3055,145,97,3.8,54,0,48,23.0,1
3237,42,56,6.5,13,14,0,12.0,1
1371,49,56,6.5,17,7,0,32.0,0
3981,9,116,3.1,45,47,0,86.0,0
3930,52,56,6.5,39,4,0,24.0,1
4075,139,128,2.9,52,0,11,5.0,1
2077,52,88,4.1,58,4,0,,0
2199,5,140,2.6,3,51,0,115.0,0
3500,147,107,3.4,1,0,40,7.0,1
4983,115,268,1.4,55,0,0,144.0,0
4900,50,99,3.7,42,6,0,53.0,0
3193,26,63,5.8,47,30,0,,0
2272,97,99,3.7,45,0,0,,0
2644,26,139,2.6,57,30,0,,0
1940,87,93,3.9,17,0,0,3.0,1
1785,26,92,4.0,29,30,0,71.0,0
1903,45,56,6.5,18,11,0,2.0,1
4100,31,56,6.5,42,25,0,30.0,1
2172,45,56,6.5,52,11,0,5.0,1
2510,493,364,1.0,9,0,129,,0
3869,62,56,6.5,26,0,6,26.0,1
2626,67,56,6.5,24,0,11,,0
2582,22,56,6.5,33,34,0,,0
4265,130,184,2.0,12,0,0,66.0,0
1835,44,71,5.1,43,12,0,,0
3991,240,244,1.5,43,0,0,,0
1715,42,56,6.5,15,14,0,,0
2103,74,112,3.3,52,0,0,,0
4160,32,56,6.5,14,24,0,27.0,1
4222,75,500,0.7,9,0,0,422.0,0
1784,47,56,6.5,31,9,0,23.0,1
1508,142,115,3.2,34,0,27,3.0,1
3364,119,149,2.4,2,0,0,4.0,1
3227,189,125,2.9,54,0,64,28.0,1
1553,56,77,4.7,48,0,0,18.0,1
3926,55,81,4.5,38,1,0,,0
4634,42,93,3.9,45,14,0,47.0,0
2773,7,80,4.6,38,49,0,,0
2920,49,194,1.9,58,7,0,154.0,0
4476,572,527,0.7,1,0,45,6.0,1
4256,22,57,6.4,57,34,0,23.0,1
2315,32,56,6.5,45,24,0,,0
2793,27,83,4.4,34,29,0,56.0,0
3838,568,708,0.5,23,0,0,,0
3747,19,56,6.5,1,37,0,7.0,1
3535,245,334,1.1,33,0,0,90.0,0
2722,138,344,1.1,11,0,0,211.0,0
4265,10,57,6.4,48,46,0,57.0,0
4114,210,141,2.6,9,0,69,12.0,1
3490,211,331,1.1,7,0,0,139.0,0
3249,68,66,5.5,46,0,2,,0
4690,72,76,4.8,37,0,0,26.0,1
2096,65,56,6.5,58,0,9,16.0,1
3268,72,56,6.5,51,0,16,10.0,1
2625,25,56,6.5,24,31,0,,0
3679,59,56,6.5,49,0,3,3.0,1
4747,8,92,4.0,8,48,0,49.0,0
1827,65,56,6.5,36,0,9,1.0,1
4804,109,108,3.4,2,0,1,26.0,1
1387,43,56,6.5,55,13,0,,0
2556,115,117,3.1,52,0,0,26.0,1
2632,128,175,2.1,45,0,0,60.0,0
1990,50,56,6.5,52,6,0,7.0,1
4958,10,121,3.0,6,46,0,121.0,0
4035,190,240,1.5,50,0,0,42.0,0
4939,50,56,6.5,37,6,0,5.0,1
2888,150,343,1.1,57,0,0,172.0,0
4075,87,125,2.9,12,0,0,,0
