date,hospital_id,dow,weekend,month,holiday,temp_c,rain_mm,flu_index,trauma_cases,scheduled_surgeries,donation_campaign,supply_shock,blood_type,stock_start,units_collected,units_used,wastage,stock_end,critical_stock,stockout_next_day,heavy_demand,heavy_demand_next_day
2020-07-10,Central,0,0,7,0,21.895733581333342,5.923652360987287,0.2787036867125003,3,19,0,1,A+,0,2,3,0,0,1,1,0,0
2020-07-11,Central,1,0,7,0,17.249114515940136,2.828567519746132,0.2944192059423539,5,13,0,0,A+,0,4,6,0,0,1,0,0,0
2020-07-12,Central,2,0,7,0,18.40473465947172,1.9433194963498448,0.2066413279819046,5,16,0,0,A+,0,9,7,0,2,1,0,0,0
2020-07-13,Central,3,0,7,0,19.98065054684989,4.775825459509455,0.2826182695694431,3,18,0,0,A+,2,8,6,0,4,1,1,0,1
2020-07-14,Central,4,0,7,0,19.55926421608206,0.3131841081026174,0.215309801187665,4,23,0,0,A+,4,3,14,0,0,1,1,1,0
2020-07-15,Central,5,1,7,0,18.290683176670623,7.846982101654212,0.34068549623005,6,13,0,0,A+,0,2,7,0,0,1,1,0,0
2020-07-16,Central,6,1,7,0,18.99500006802436,1.1729084960571914,0.3513043645735492,13,10,0,0,A+,0,8,8,0,0,1,1,0,0
2020-07-17,Central,0,0,7,0,21.00339403170757,3.61149522484424,0.3330631943187055,4,16,0,0,A+,0,5,5,0,0,1,0,0,0
2020-07-18,Central,1,0,7,0,19.844098883862817,0.5729653522206856,0.3158976741635034,6,24,0,0,A+,0,11,4,0,7,1,0,0,0
2020-07-19,Central,2,0,7,0,21.487700905450097,3.3847178265566016,0.2375893495055525,6,19,0,0,A+,7,6,9,0,4,1,1,0,0
2020-07-20,Central,3,0,7,0,19.232356919714466,7.241165610298561,0.232883748491135,8,17,0,0,A+,4,5,10,0,0,1,1,0,0
2020-07-21,Central,4,0,7,0,14.739250521365037,1.1570418114559435,0.2031265431638732,1,18,0,0,A+,0,4,6,0,0,1,1,0,0
2020-07-22,Central,5,1,7,0,15.502854933914175,1.992570797906012,0.2161951213761002,3,6,0,0,A+,0,6,6,0,0,1,1,0,0
2020-07-23,Central,6,1,7,0,15.963274514803995,4.255511512754352,0.2792389876030803,6,6,0,0,A+,0,4,7,0,0,1,0,0,0
2020-07-24,Central,0,0,7,0,12.605045168633248,2.2233002117647995,0.0972189675402975,7,20,0,0,A+,0,8,5,0,3,1,1,0,0
2020-07-25,Central,1,0,7,0,14.089026671613786,5.571804183274335,0.266869168167047,6,18,0,0,A+,3,6,10,0,0,1,1,0,0
2020-07-26,Central,2,0,7,0,16.911852827368048,3.108635539521164,0.3331495235934842,3,19,0,0,A+,0,2,4,0,0,1,1,0,0
2020-07-27,Central,3,0,7,0,14.355735978102528,2.383071147930587,0.1488455711058229,10,21,0,0,A+,0,4,7,0,0,1,0,0,0
2020-07-28,Central,4,0,7,0,19.042323510061426,7.012441670886601,0.2124107800624342,3,17,0,0,A+,0,8,6,0,2,1,0,0,0
2020-07-29,Central,5,1,7,0,19.067899409839534,0.7015202120436916,0.2765233356106954,7,3,0,0,A+,2,4,5,0,1,1,1,0,0
2020-07-30,Central,6,1,7,0,18.173018425125857,6.1324062510742525,0.2304536915856376,5,5,0,0,A+,1,5,9,0,0,1,1,0,1
2020-07-31,Central,0,0,7,0,17.380005408444358,6.572058859202937,0.257557599345571,7,22,0,0,A+,0,2,12,0,0,1,1,1,0
2020-08-01,Central,1,0,8,0,17.408274124072392,2.1840770461579546,0.1985151100039481,4,19,0,0,A+,0,6,10,0,0,1,1,0,0
2020-08-02,Central,2,0,8,0,16.584624338451782,0.5332616631707828,0.2208457265548606,2,17,0,0,A+,0,4,10,0,0,1,1,0,0
2020-08-03,Central,3,0,8,0,17.653529791024766,5.603843671604164,0.2739134522067321,3,24,0,0,A+,0,4,10,0,0,1,1,0,0
2020-08-04,Central,4,0,8,0,21.88997559685252,1.0344845254294168,0.3276398384690985,6,18,0,0,A+,0,5,10,0,0,1,1,0,0
2020-08-05,Central,5,1,8,0,17.36978598633991,1.4063785787384433,0.2045822285397838,6,6,0,1,A+,0,3,9,0,0,1,1,0,0
2020-08-06,Central,6,1,8,0,15.742079620655794,2.008685146463538,0.1325088455747766,9,6,0,0,A+,0,3,6,0,0,1,1,0,0
2020-08-07,Central,0,0,8,0,15.60688466660091,0.0816899449163208,0.2070244964789265,3,21,0,0,A+,0,5,5,0,0,1,1,0,0
2020-08-08,Central,1,0,8,0,15.962255319884486,4.3463261010656975,0.218224455206634,3,17,0,0,A+,0,4,6,0,0,1,1,0,0
2020-08-09,Central,2,0,8,0,17.541264742695,3.008784871040429,0.3146838199681614,4,19,0,0,A+,0,6,6,0,0,1,1,0,1
2020-08-10,Central,3,0,8,0,11.988393612570285,4.459771730558901,0.4010339177223573,4,24,0,0,A+,0,5,12,0,0,1,0,1,0
2020-08-11,Central,4,0,8,0,13.074708785023418,3.422597702740884,0.1984435388093827,6,21,0,0,A+,0,13,5,0,8,1,0,0,0
2020-08-12,Central,5,1,8,0,12.886670472842011,8.33854243726571,0.189942030538791,4,9,0,0,A+,8,2,8,0,2,1,0,0,0
2020-08-13,Central,6,1,8,0,16.486361735710037,7.056407036596571,0.3103889513979234,6,9,0,0,A+,2,3,4,0,1,1,1,0,0
2020-08-14,Central,0,0,8,0,14.500852750650807,3.6656538516225847,0.2522661396066353,4,22,0,0,A+,1,5,6,0,0,1,1,0,0
2020-08-15,Central,1,0,8,0,13.009116777269725,3.120296041405777,0.1872593192867856,5,19,0,0,A+,0,3,9,0,0,1,1,0,0
2020-08-16,Central,2,0,8,0,17.92631015213818,3.381996093092841,0.2677586222141017,5,16,0,0,A+,0,6,6,0,0,1,1,0,1
2020-08-17,Central,3,0,8,0,16.32225613728343,2.0200997793829925,0.3050153748094225,7,26,0,0,A+,0,7,12,0,0,1,1,1,0
2020-08-18,Central,4,0,8,0,14.475048618498604,6.21815016714963,0.1995230722294295,7,16,0,0,A+,0,2,7,0,0,1,1,0,0
2020-08-19,Central,5,1,8,0,12.723118971338709,5.173056165634169,0.1827240689063633,8,6,0,0,A+,0,5,8,0,0,1,1,0,0
2020-08-20,Central,6,1,8,0,13.695514706308096,1.0687881551696654,0.2660680237820744,4,11,0,0,A+,0,2,4,0,0,1,0,0,0
2020-08-21,Central,0,0,8,0,13.71365890573725,1.7857091049064504,0.2146646564661604,2,22,0,0,A+,0,11,10,0,1,1,1,0,0
2020-08-22,Central,1,0,8,0,14.241163860484308,2.113365634360648,0.2705193582754832,2,21,0,0,A+,1,7,8,0,0,1,1,0,0
2020-08-23,Central,2,0,8,0,15.655276421773545,7.539178826796872,0.2492852905686423,3,15,0,0,A+,0,4,6,0,0,1,1,0,0
2020-08-24,Central,3,0,8,0,12.466967222228368,5.187091406476724,0.1775707829854534,4,16,0,0,A+,0,7,7,0,0,1,1,0,1
2020-08-25,Central,4,0,8,0,16.882591130112566,1.4196890839454266,0.2973056583081988,3,18,0,0,A+,0,7,13,0,0,1,1,1,0
2020-08-26,Central,5,1,8,0,13.810168194198411,0.607270134934361,0.2688095954521332,4,6,0,0,A+,0,5,8,0,0,1,1,0,0
2020-08-27,Central,6,1,8,0,10.28002279744383,3.7567157040401344,0.305012198760721,8,8,0,0,A+,0,2,7,0,0,1,1,0,0
2020-08-28,Central,0,0,8,0,10.512715624060984,7.529907642967953,0.2929947083381869,4,19,0,0,A+,0,8,9,0,0,1,1,0,0
2020-08-29,Central,1,0,8,0,15.339211247481442,2.514954858031817,0.2691319427706768,6,18,0,0,A+,0,2,9,0,0,1,1,0,0
2020-08-30,Central,2,0,8,0,13.048386627153794,4.469643230886483,0.304129164142122,5,22,0,0,A+,0,7,7,0,0,1,1,0,0
2020-08-31,Central,3,0,8,0,13.204740133837925,5.335035642145684,0.3190470014436284,2,16,0,0,A+,0,3,9,0,0,1,1,0,0
2020-09-01,Central,4,0,9,0,14.449941825033743,4.9969477711452335,0.1715120506025428,3,17,0,0,A+,0,4,9,0,0,1,1,0,0
2020-09-02,Central,5,1,9,0,12.681391271782582,6.538123681530244,0.2334843393271568,8,10,0,0,A+,0,6,6,0,0,1,1,0,1
2020-09-03,Central,6,1,9,0,13.009246662290105,2.6435413185289818,0.1679856644444659,10,7,0,0,A+,0,4,14,0,0,1,0,1,0
2020-09-04,Central,0,0,9,0,14.382625323841628,0.4701045468085666,0.3707896546496252,5,22,0,0,A+,0,4,3,0,1,1,1,0,0
2020-09-05,Central,1,0,9,0,10.651477601971475,3.528137480509926,0.2888098047095664,8,19,1,0,A+,1,9,10,0,0,1,1,0,0
2020-09-06,Central,2,0,9,0,16.835648512665887,1.086949364499185,0.2585958962157853,4,11,0,0,A+,0,3,8,0,0,1,1,0,0
2020-09-07,Central,3,0,9,0,10.622486900419272,6.643154522247389,0.235801801032513,1,16,0,0,A+,0,3,7,0,0,1,1,0,0
2020-09-08,Central,4,0,9,0,10.698948642243105,1.8863722468379256,0.3114883012397095,5,18,0,0,A+,0,1,4,0,0,1,1,0,0
2020-09-09,Central,5,1,9,0,13.25628899355438,1.703320143336672,0.2033604893068746,4,10,0,0,A+,0,1,7,0,0,1,0,0,0
2020-09-10,Central,6,1,9,0,14.95329569585965,4.253610917019341,0.1692827217929397,7,7,0,0,A+,0,9,5,0,4,1,1,0,0
2020-09-11,Central,0,0,9,0,8.450286481465852,2.064137273693364,0.3123063773696825,8,18,0,0,A+,4,2,8,0,0,1,1,0,0
2020-09-12,Central,1,0,9,0,11.80370619726996,4.2650900374012,0.1197566228839031,5,20,0,0,A+,0,0,8,0,0,1,1,0,1
2020-09-13,Central,2,0,9,0,10.08522329611329,2.971748348909088,0.3160536762642927,4,18,0,0,A+,0,8,13,0,0,1,1,1,0
2020-09-14,Central,3,0,9,0,12.197317576465498,0.0777300417620688,0.1757340695368778,3,21,0,0,A+,0,5,5,0,0,1,0,0,0
2020-09-15,Central,4,0,9,0,8.458103417160197,0.4510773492141972,0.249337609285633,5,21,0,0,A+,0,6,4,0,2,1,1,0,0
2020-09-16,Central,5,1,9,0,12.078969507642148,4.056272506226723,0.2099505483209077,8,8,0,0,A+,2,4,7,0,0,1,1,0,0
2020-09-17,Central,6,1,9,0,13.226292474285865,5.529100999042287,0.3341483888422015,9,2,0,0,A+,0,1,6,0,0,1,0,0,0
2020-09-18,Central,0,0,9,0,11.302152221457792,0.8003575123622778,0.2592105094006248,3,19,0,0,A+,0,9,7,0,2,1,0,0,0
2020-09-19,Central,1,0,9,0,19.20420764323795,3.889781831440012,0.2920076779178078,10,25,0,0,A+,2,4,5,0,1,1,1,0,0
2020-09-20,Central,2,0,9,0,12.301130991646746,1.939206958701335,0.2236864103733298,3,15,0,0,A+,1,5,7,0,0,1,1,0,0
2020-09-21,Central,3,0,9,0,13.91967339766386,8.555963592394432,0.2689059425622561,6,21,0,0,A+,0,3,9,0,0,1,0,0,0
2020-09-22,Central,4,0,9,0,7.354403042181702,8.335585982904183,0.1263760043576993,8,18,0,0,A+,0,5,4,0,1,1,0,0,0
2020-09-23,Central,5,1,9,0,15.349560750874888,5.733141469132471,0.3086326845950027,5,9,0,0,A+,1,7,6,0,2,1,1,0,0
2020-09-24,Central,6,1,9,0,14.565593018908592,6.633314996007683,0.2975752169096147,11,7,0,0,A+,2,2,6,0,0,1,1,0,0
2020-09-25,Central,0,0,9,0,11.72080161024809,3.8303747511589,0.285716881699615,4,19,0,0,A+,0,4,9,0,0,1,1,0,0
2020-09-26,Central,1,0,9,0,15.949355927109796,3.920412626850764,0.1267716499321271,5,16,0,0,A+,0,3,4,0,0,1,1,0,0
2020-09-27,Central,2,0,9,0,14.176075992346336,1.1753144485320235,0.2781602363150105,4,23,0,0,A+,0,8,9,0,0,1,1,0,0
2020-09-28,Central,3,0,9,0,10.153514670603938,0.7148982445684808,0.1136720299482075,3,21,0,0,A+,0,6,8,0,0,1,1,0,0
2020-09-29,Central,4,0,9,0,12.287869408327172,0.6429930727054146,0.360502321244714,4,22,0,0,A+,0,4,7,0,0,1,1,0,0
2020-09-30,Central,5,1,9,0,11.820009486028768,1.5004901540013578,0.277171341337068,5,8,0,0,A+,0,3,5,0,0,1,1,0,0
2020-10-01,Central,6,1,10,0,9.440885219552731,5.04074634732929,0.2062396223324004,6,7,0,0,A+,0,4,4,0,0,1,0,0,0
2020-10-02,Central,0,0,10,0,14.421950222767393,12.804258930923613,0.3144880173440109,5,18,1,0,A+,0,11,9,0,2,1,0,0,0
2020-10-03,Central,1,0,10,0,12.337027354977373,0.3298360404052754,0.3453274891346053,1,19,0,0,A+,2,9,7,0,4,1,1,0,0
2020-10-04,Central,2,0,10,0,9.802536293109124,9.762917753768184,0.411768716068278,14,25,0,0,A+,4,4,8,0,0,1,1,0,0
2020-10-05,Central,3,0,10,0,11.334548205526604,0.6765011456826575,0.2185557649931176,6,21,0,0,A+,0,6,6,0,0,1,1,0,1
2020-10-06,Central,4,0,10,0,9.762975139641611,4.216772304634548,0.2821952602674817,2,15,0,0,A+,0,6,11,0,0,1,1,1,1
2020-10-07,Central,5,1,10,0,7.707501538112679,4.755022002061761,0.2921358433683661,4,10,0,0,A+,0,0,14,0,0,1,1,1,0
2020-10-08,Central,6,1,10,0,10.475833246839938,6.783773715245457,0.2141368181084613,9,12,0,0,A+,0,3,10,0,0,1,1,0,0
2020-10-09,Central,0,0,10,0,11.6626952505079,1.2759475579817865,0.2459620741774862,4,19,0,0,A+,0,3,9,0,0,1,1,0,0
2020-10-10,Central,1,0,10,0,11.401384301776725,6.307761370243602,0.2382341200393116,1,17,0,1,A+,0,3,3,0,0,1,0,0,0
2020-10-11,Central,2,0,10,0,13.25780072146943,5.389476217497664,0.3057129512658215,4,22,0,0,A+,0,8,7,0,1,1,0,0,0
2020-10-12,Central,3,0,10,0,10.305042502881031,7.5600217879825635,0.2200163940167933,3,18,0,0,A+,1,5,3,0,3,1,1,0,0
2020-10-13,Central,4,0,10,0,10.277585612002758,0.4438298546001712,0.4739757777469847,5,18,0,0,A+,3,3,6,0,0,1,1,0,0
2020-10-14,Central,5,1,10,0,11.63257233641156,2.549467034638151,0.2384145669875839,6,8,0,0,A+,0,2,6,0,0,1,1,0,0
2020-10-15,Central,6,1,10,0,13.348293226768115,8.93762758086848,0.2148429189322487,5,10,0,0,A+,0,2,4,0,0,1,1,0,1
2020-10-16,Central,0,0,10,0,13.2048263261847,0.3300535413514435,0.3581345098288085,3,25,1,0,A+,0,3,12,0,0,1,1,1,0
2020-10-17,Central,1,0,10,0,16.175273316171992,2.90471480321347,0.1318285627910058,5,19,0,0,A+,0,2,3,0,0,1,1,0,1
2020-10-18,Central,2,0,10,0,13.094923371165237,9.298587699284385,0.1834591060589752,3,19,0,0,A+,0,8,12,0,0,1,1,1,0
2020-10-19,Central,3,0,10,0,15.254943445211977,1.9482119220477665,0.2646673771198737,6,19,0,0,A+,0,2,5,0,0,1,1,0,0
2020-10-20,Central,4,0,10,0,13.014512927753584,1.1681185199627906,0.4214757459821584,5,19,0,0,A+,0,0,8,0,0,1,1,0,0
2020-10-21,Central,5,1,10,0,12.2519123984893,5.4594733428216,0.2568799252004172,4,10,0,0,A+,0,4,5,0,0,1,1,0,1
2020-10-22,Central,6,1,10,0,11.64847751710236,4.566042625354501,0.1580672567569091,10,10,0,0,A+,0,2,12,0,0,1,1,1,0
2020-10-23,Central,0,0,10,0,10.00328842266556,2.5678717830581235,0.1477032025778502,3,16,0,0,A+,0,7,9,0,0,1,1,0,0
2020-10-24,Central,1,0,10,0,16.137905893094175,5.588703282349727,0.1895482626859846,3,17,0,0,A+,0,2,8,0,0,1,1,0,0
2020-10-25,Central,2,0,10,0,6.826262726911133,1.285989708472994,0.1221201174389373,5,15,1,0,A+,0,6,7,0,0,1,1,0,0
2020-10-26,Central,3,0,10,0,18.847861018695745,0.5499904015009632,0.1667519316126796,4,13,0,0,A+,0,3,10,0,0,1,1,0,0
2020-10-27,Central,4,0,10,0,11.162410109250382,5.120952996477038,0.275846660635032,3,22,0,0,A+,0,1,8,0,0,1,0,0,0
2020-10-28,Central,5,1,10,0,9.265812322764033,1.8938919292958585,0.310420142078088,10,9,0,0,A+,0,9,3,0,6,1,0,0,0
2020-10-29,Central,6,1,10,0,12.787732149347915,11.614716964355468,0.2455637300153668,5,12,0,0,A+,6,3,6,0,3,1,1,0,0
2020-10-30,Central,0,0,10,0,15.437230190094796,2.198355940068177,0.354762050921152,7,17,0,0,A+,3,3,8,0,0,1,1,0,0
2020-10-31,Central,1,0,10,0,13.632626420573764,14.891996048567352,0.2736880471698616,4,19,0,0,A+,0,4,5,0,0,1,0,0,0
2020-11-01,Central,2,0,11,0,11.100407983454826,2.215923794206574,0.2851939173350131,6,18,0,0,A+,0,7,6,0,1,1,1,0,0
2020-11-02,Central,3,0,11,0,11.562295440037568,0.9685044491207152,0.3216174721780944,7,21,0,0,A+,1,2,5,0,0,1,1,0,0
2020-11-03,Central,4,0,11,0,17.56649798852982,4.900438020141127,0.3706975698658062,7,17,0,0,A+,0,3,6,0,0,1,1,0,1
2020-11-04,Central,5,1,11,0,12.912213600474727,5.010889606104419,0.2130686237663243,9,8,0,0,A+,0,3,12,0,0,1,1,1,0
2020-11-05,Central,6,1,11,0,13.03828402767645,3.589583660556677,0.235838913113885,3,7,0,0,A+,0,3,6,0,0,1,1,0,0
2020-11-06,Central,0,0,11,0,15.655199864384755,7.629913005194945,0.2421266073073776,3,20,0,0,A+,0,3,5,0,0,1,1,0,0
2020-11-07,Central,1,0,11,0,13.384712403195437,3.844991388916894,0.2324324808592992,8,23,0,0,A+,0,1,10,0,0,1,1,0,0
2020-11-08,Central,2,0,11,0,12.72794989458887,9.587357443156682,0.1845383968865233,4,17,0,0,A+,0,5,9,0,0,1,0,0,0
2020-11-09,Central,3,0,11,0,9.327683854897064,6.724018474737078,0.2849023562586291,4,19,0,0,A+,0,5,3,0,2,1,0,0,0
2020-11-10,Central,4,0,11,0,17.016995314578054,12.891056551518863,0.2947016827790207,2,17,0,0,A+,2,8,8,0,2,1,1,0,0
2020-11-11,Central,5,1,11,0,16.35088349589922,2.008549429573252,0.1983522718033862,4,12,0,0,A+,2,2,7,0,0,1,1,0,0
2020-11-12,Central,6,1,11,0,11.56134572735279,9.526731116906628,0.2779817454172047,5,9,0,0,A+,0,2,10,0,0,1,1,0,0
2020-11-13,Central,0,0,11,0,13.568681304947225,5.409104252268529,0.3636022334229683,5,24,0,0,A+,0,1,9,0,0,1,1,0,0
2020-11-14,Central,1,0,11,0,12.477093665219204,2.3779101571989094,0.3570556906350922,1,16,0,0,A+,0,1,1,0,0,1,1,0,0
2020-11-15,Central,2,0,11,0,10.921985317014933,3.382535006479128,0.1589924803709849,10,21,0,0,A+,0,1,7,0,0,1,1,0,1
2020-11-16,Central,3,0,11,0,12.41862383409366,10.840388541245977,0.1366392869517611,5,26,0,0,A+,0,5,11,0,0,1,1,1,0
2020-11-17,Central,4,0,11,0,15.922354941970818,1.381955753244358,0.18254938735906,8,19,0,0,A+,0,4,9,0,0,1,1,0,0
2020-11-18,Central,5,1,11,0,17.38740054405968,3.0007958650668907,0.2740491845411629,3,13,0,0,A+,0,6,8,0,0,1,1,0,0
2020-11-19,Central,6,1,11,0,18.98190495087448,2.8694114090640714,0.293401235482844,4,14,0,0,A+,0,3,4,0,0,1,1,0,0
2020-11-20,Central,0,0,11,0,17.693914619650574,7.579008062197765,0.3626207044203358,2,20,0,0,A+,0,3,10,0,0,1,1,0,1
2020-11-21,Central,1,0,11,0,14.970761458965136,1.6891360959805246,0.1898370997078166,5,19,1,0,A+,0,3,11,0,0,1,1,1,1
2020-11-22,Central,2,0,11,0,10.408327305178815,1.8149987283324025,0.1110062456750311,6,22,0,0,A+,0,4,13,0,0,1,0,1,0
2020-11-23,Central,3,0,11,0,13.109419832794725,5.678219115268226,0.2352709654306268,4,19,1,0,A+,0,5,3,0,2,1,1,0,0
2020-11-24,Central,4,0,11,0,14.27165382491785,1.4667685402284878,0.0468633666003469,5,19,0,0,A+,2,3,7,0,0,1,1,0,0
2020-11-25,Central,5,1,11,0,11.393740674798682,1.65301322638391,0.2559821431308409,4,7,0,0,A+,0,0,9,0,0,1,1,0,0
2020-11-26,Central,6,1,11,0,13.953973179662915,4.239969787524522,0.2707689078322571,3,9,0,0,A+,0,1,7,0,0,1,1,0,0
2020-11-27,Central,0,0,11,0,16.169412493682035,4.089470093808957,0.2990435367816629,4,15,0,0,A+,0,6,9,0,0,1,0,0,0
2020-11-28,Central,1,0,11,0,14.563430026046037,9.715162811630842,0.2954727619659855,5,17,1,0,A+,0,11,6,0,5,1,1,0,0
2020-11-29,Central,2,0,11,0,15.858560906278797,3.3013831469599406,0.339742732078767,3,17,0,0,A+,5,2,7,0,0,1,1,0,0
2020-11-30,Central,3,0,11,0,17.201316068400338,3.470584086329893,0.2571148432711428,3,19,0,0,A+,0,1,4,0,0,1,1,0,0
2020-12-01,Central,4,0,12,0,16.90352361539629,5.660870919439316,0.5522902665890578,5,18,0,0,A+,0,3,9,0,0,1,1,0,0
2020-12-02,Central,5,1,12,0,20.57112642304604,8.607947953823153,0.4788990698688019,7,9,0,0,A+,0,1,8,0,0,1,1,0,0
2020-12-03,Central,6,1,12,0,12.190986688329808,13.973360391817868,0.7024755367024339,5,7,0,0,A+,0,4,6,0,0,1,1,0,0
2020-12-04,Central,0,0,12,0,15.221746732365428,2.058341247449125,0.5934139457445813,4,27,0,0,A+,0,5,8,0,0,1,1,0,0
2020-12-05,Central,1,0,12,0,14.62894448100936,3.5910672361463893,0.6988798786210715,8,23,0,0,A+,0,4,6,0,0,1,1,0,0
2020-12-06,Central,2,0,12,0,12.89807109193781,3.9966761442538896,0.6423061994707691,3,21,0,0,A+,0,2,4,0,0,1,1,0,0
2020-12-07,Central,3,0,12,0,14.35250231143124,5.633151060203645,0.5970271372052893,4,27,0,0,A+,0,5,9,0,0,1,1,0,0
2020-12-08,Central,4,0,12,0,16.26776022807018,0.8415353930312802,0.6471880197052218,4,24,0,0,A+,0,4,9,0,0,1,1,0,0
2020-12-09,Central,5,1,12,0,15.469738941308483,9.3201230827616,0.5990376064080842,5,13,0,0,A+,0,4,6,0,0,1,1,0,0
2020-12-10,Central,6,1,12,0,17.784523978672496,2.494393468978554,0.6311444312883527,9,15,0,0,A+,0,7,10,0,0,1,1,0,0
2020-12-11,Central,0,0,12,0,14.844682727885148,5.587509237106723,0.5617177204193786,6,21,0,0,A+,0,7,10,0,0,1,1,0,0
2020-12-12,Central,1,0,12,0,14.878859498815656,1.5480121880655022,0.5790097495431866,4,25,0,0,A+,0,9,9,0,0,1,0,0,0
2020-12-13,Central,2,0,12,0,13.182461493567642,1.2861689599692552,0.5889694248846211,3,23,1,0,A+,0,4,2,0,2,1,0,0,0
2020-12-14,Central,3,0,12,0,19.932219188424256,5.432194931330665,0.4800883776311886,0,24,1,0,A+,2,14,3,0,13,0,0,0,0
2020-12-15,Central,4,0,12,0,15.026240205506625,7.498087415360598,0.6217866720902663,4,22,0,0,A+,13,4,1,0,16,0,0,0,0
2020-12-16,Central,5,1,12,0,15.877607212196647,9.378337513735213,0.5449238305916628,8,12,0,0,A+,16,0,9,0,7,1,0,0,0
2020-12-17,Central,6,1,12,0,17.489836174320892,6.465914941864841,0.3541575783342959,4,10,0,0,A+,7,3,5,0,5,1,0,0,0
2020-12-18,Central,0,0,12,0,14.83109763332886,5.53082754211528,0.6835593515240455,7,27,0,0,A+,5,3,7,0,1,1,1,0,1
2020-12-19,Central,1,0,12,0,19.591324616167547,13.162620454013984,0.5633273380357474,3,25,0,0,A+,1,7,11,0,0,1,1,1,1
2020-12-20,Central,2,0,12,0,19.28719623853111,10.665880460773684,0.6594083967388233,4,20,0,0,A+,0,7,11,0,0,1,1,1,1
2020-12-21,Central,3,0,12,0,17.51641984843324,4.591030046609775,0.5661853612118137,6,19,0,0,A+,0,6,14,0,0,1,0,1,0
2020-12-22,Central,4,0,12,0,20.84769891507732,16.18168489617645,0.5568169357589631,1,20,0,0,A+,0,6,4,0,2,1,1,0,1
2020-12-23,Central,5,1,12,0,16.627334568185795,1.083173723205744,0.5040478539340771,8,7,0,0,A+,2,7,11,0,0,1,1,1,0
2020-12-24,Central,6,1,12,0,19.429904746918027,3.3467053847155834,0.6793515471760476,3,7,1,0,A+,0,3,5,0,0,1,1,0,0
2020-12-25,Central,0,0,12,1,16.77920035769885,0.5224938561957224,0.6453576527666979,8,14,0,1,A+,0,0,7,0,0,1,1,0,1
2020-12-26,Central,1,0,12,0,19.967161493256697,11.714550816726094,0.6639130342072816,5,21,0,0,A+,0,6,12,0,0,1,1,1,0
2020-12-27,Central,2,0,12,0,15.664587488760358,3.4864529910977065,0.6885727428354635,6,26,0,0,A+,0,4,10,0,0,1,1,0,0
2020-12-28,Central,3,0,12,0,18.32833942328414,0.3592948841498223,0.65802592505173,4,24,0,0,A+,0,2,10,0,0,1,1,0,0
2020-12-29,Central,4,0,12,0,17.483269892218775,2.31507445792476,0.669486555018713,2,14,0,0,A+,0,4,7,0,0,1,1,0,0
2020-12-30,Central,5,1,12,0,18.936460326675224,5.235978705718389,0.5742771372276858,5,3,0,0,A+,0,5,7,0,0,1,1,0,0
2020-12-31,Central,6,1,12,0,18.01273902766919,8.76048404826778,0.5961796305209167,4,11,0,0,A+,0,0,7,0,0,1,1,0,0
2021-01-01,Central,0,0,1,1,17.510952855263213,0.4098668967477636,0.620025863455237,6,14,0,0,A+,0,1,10,0,0,1,1,0,0
2021-01-02,Central,1,0,1,0,21.027996342038925,14.054397275501865,0.6294408029195615,6,22,0,0,A+,0,5,8,0,0,1,1,0,0
2021-01-03,Central,2,0,1,0,22.2001894624392,1.685961869458088,0.5942843677561915,7,23,0,0,A+,0,3,7,0,0,1,1,0,0
2021-01-04,Central,3,0,1,0,16.235956204987534,3.836877716018125,0.5295425663430846,6,24,0,0,A+,0,1,7,0,0,1,1,0,1
2021-01-05,Central,4,0,1,0,19.53241086092309,0.8628038370860831,0.5516293010766042,6,16,0,0,A+,0,5,12,0,0,1,1,1,1
2021-01-06,Central,5,1,1,0,22.27580758096289,0.7972464404411583,0.5462147306943668,11,5,0,0,A+,0,6,15,0,0,1,1,1,0
2021-01-07,Central,6,1,1,0,18.4160375120396,10.810512185559682,0.6149974137738022,3,13,0,0,A+,0,4,7,0,0,1,0,0,0
2021-01-08,Central,0,0,1,0,19.253591072282944,4.296185718388292,0.58390481892042,8,24,0,0,A+,0,7,1,0,6,1,0,0,0
2021-01-09,Central,1,0,1,0,19.057698194773813,4.545453265742782,0.573392267138279,1,19,0,0,A+,6,3,6,0,3,1,1,0,0
2021-01-10,Central,2,0,1,0,18.37189049559407,1.3130688322452142,0.6749575196471361,5,22,0,0,A+,3,4,9,0,0,1,1,0,0
2021-01-11,Central,3,0,1,0,22.069944313649444,13.936135584083676,0.6943470247775365,4,22,0,0,A+,0,2,6,0,0,1,1,0,0
2021-01-12,Central,4,0,1,0,22.410166633568668,2.694428318923855,0.605647166033387,6,22,0,0,A+,0,2,5,0,0,1,1,0,0
2021-01-13,Central,5,1,1,0,22.66644938349112,1.2303538017266231,0.6081848267047087,5,11,0,0,A+,0,1,6,0,0,1,1,0,0
2021-01-14,Central,6,1,1,0,24.714500276925985,10.778146372530909,0.7196565376944023,5,8,0,0,A+,0,4,10,0,0,1,0,0,0
2021-01-15,Central,0,0,1,0,23.79064249336914,1.476215045134447,0.5582703730113472,5,23,0,0,A+,0,9,5,0,4,1,1,0,1
2021-01-16,Central,1,0,1,0,20.099667952250265,3.90602207643232,0.6898481688208715,4,21,0,0,A+,4,3,13,0,0,1,1,1,0
2021-01-17,Central,2,0,1,0,21.08605318732964,2.146590797544864,0.5672427557990106,5,14,0,0,A+,0,2,6,0,0,1,1,0,0
